_id,season,player,pos,age,experience,tm,trb_per_game,ast_per_game,stl_per_game,blk_per_game,pts_per_game
66642cfab27c93a6817a195f,2001,Garth Joseph,C,27,1,DEN,0,0,0,0.5,0
66642cfab27c93a6817a1960,2001,Gary Grant,PG,35,13,POR,0,0.3,0,0,2.5
66642cfab27c93a6817a1961,2001,Gary Payton,PG,32,11,SEA,4.6,8.1,1.6,0.3,23.1
66642cfab27c93a6817a1962,2001,Gary Trent,PF,26,6,DAL,2.8,0.3,0.4,0.2,4
66642cfab27c93a6817a1963,2001,George Lynch,SF,30,8,PHI,7.2,1.7,1.2,0.4,8.4
66642cfab27c93a6817a1964,2001,George McCloud,SF,33,11,DEN,2.9,3.7,0.7,0.4,9.6
66642cfab27c93a6817a1965,2001,Gerard King,SF,28,3,WAS,2.9,0.7,0.3,0.2,4.8
66642cfab27c93a6817a1966,2001,Glen Rice,SF,33,12,NYK,4.1,1.2,0.5,0.2,12
66642cfab27c93a6817a1967,2001,Glenn Robinson,SF,28,7,MIL,6.9,3.3,1.1,0.8,22
66642cfab27c93a6817a1968,2001,Grant Hill,SF,28,7,ORL,6.3,6.3,1.3,0.5,13.8
66642cfab27c93a6817a1969,2001,Grant Long,PF,34,13,VAN,4.2,1.3,1.1,0.2,6
66642cfab27c93a6817a196a,2001,Greg Anthony,PG,33,10,POR,1.1,1.4,0.7,0.1,4.9
66642cfab27c93a6817a196b,2001,Greg Buckner,SG,24,2,DAL,4.2,1.3,0.9,0.2,6.2
66642cfab27c93a6817a196c,2001,Greg Foster,C,32,11,LAL,1.8,0.5,0.1,0.2,2
66642cfab27c93a6817a196d,2001,Greg Ostertag,C,27,6,UTA,5.1,0.3,0.3,1.8,4.5
66642cfab27c93a6817a196e,2001,Hakeem Olajuwon,C,38,17,HOU,7.4,1.2,1.2,1.5,11.9
66642cfab27c93a6817a196f,2001,Hanno Möttölä,SF,24,1,ATL,2.4,0.3,0.2,0.1,4.4
66642cfab27c93a6817a1970,2001,Hedo Türkoğlu,SF,21,1,SAC,2.8,0.9,0.7,0.3,5.3
66642cfab27c93a6817a1971,2001,Hersey Hawkins,SG,34,13,CHH,1.4,1.2,0.6,0.2,3.1
66642cfab27c93a6817a1972,2001,Horace Grant,PF,35,14,LAL,7.1,1.6,0.7,0.8,8.5
66642cfab27c93a6817a1973,2001,Howard Eisley,SG,28,7,DAL,2.4,3.6,1.2,0.1,9
66642cfab27c93a6817a1974,2001,Hubert Davis,PG,30,9,TOT,2.1,1.7,0.5,0,7.9
66642cfab27c93a6817a1975,2001,Hubert Davis,PG,30,9,DAL,2.1,1.2,0.6,0,7.3
66642cfab27c93a6817a1976,2001,Hubert Davis,PG,30,9,WAS,2,3.3,0.4,0,10.2
66642cfab27c93a6817a1977,2001,Ira Bowman,PG,27,2,ATL,0.7,2.3,0,0,0
66642cfab27c93a6817a1978,2001,Ira Newble,SF,26,1,SAS,1.3,0.2,0.1,0.1,2
66642cfab27c93a6817a1979,2001,Isaac Austin,C,31,8,VAN,4.3,1.1,0.4,0.4,4.3
66642cfab27c93a6817a197a,2001,Isaiah Rider,SG,29,8,LAL,2.3,1.7,0.4,0.1,7.6
66642cfab27c93a6817a197b,2001,J.R. Reid,PF,32,11,CLE,1.3,0.2,0.3,0.2,1.7
66642cfab27c93a6817a197c,2001,Jabari Smith,C,23,1,SAC,0.9,0.7,0.4,0,2.9
66642cfab27c93a6817a197d,2001,Jacque Vaughn,PG,25,4,UTA,1.8,3.9,0.6,0,6.1
66642cfab27c93a6817a197e,2001,Jahidi White,C,24,3,WAS,7.7,0.3,0.5,1.6,8.6
66642cfab27c93a6817a197f,2001,Jake Tsakalidis,C,21,1,PHO,4.2,0.3,0.2,1,4.5
66642cfab27c93a6817a1980,2001,Jake Voskuhl,C,23,1,CHI,2.1,0.3,0.3,0.4,1.9
66642cfab27c93a6817a1981,2001,Jalen Rose,SF,28,7,IND,5,6,0.9,0.6,20.5
66642cfab27c93a6817a1982,2001,Jamaal Magloire,C,22,1,CHH,4,0.4,0.2,1.1,4.6
66642cfab27c93a6817a1983,2001,Jamal Crawford,PG,20,1,CHI,1.5,2.3,0.7,0.2,4.6
66642cfab27c93a6817a1984,2001,Jamal Mashburn,SF,28,8,CHH,7.6,5.4,1.1,0.2,20.1
66642cfab27c93a6817a1985,2001,Jamal Robinson,SF,27,1,MIA,1.8,0.3,1,0,1
66642cfab27c93a6817a1986,2001,Jamel Thomas,SF,27,2,NJN,1.8,0,0.6,0,2.6
66642cfab27c93a6817a1987,2001,James Posey,SF,24,2,DEN,5.3,2,1.1,0.5,8.1
66642cfab27c93a6817a1988,2001,James Robinson,PG,30,7,ORL,1.3,0,0.7,0.2,1.7
66642cfab27c93a6817a1989,2001,Jamie Feick,C,26,5,NJN,9.3,0.8,1.3,0.5,3.7
66642cfab27c93a6817a198a,2001,Jaren Jackson,SG,33,11,SAS,0.8,0.4,0.3,0,2.4
66642cfab27c93a6817a198b,2001,Jason Caffey,PF,27,6,MIL,5,0.8,0.5,0.4,7.1
66642cfab27c93a6817a198c,2001,Jason Collier,C,23,1,HOU,1.6,0.3,0.1,0.1,3.1
66642cfab27c93a6817a198d,2001,Jason Hart,PG,22,1,MIL,0,1,0,0,2
66642cfab27c93a6817a198e,2001,Jason Kidd,PG,27,7,PHO,6.4,9.8,2.2,0.3,16.9
66642cfab27c93a6817a198f,2001,Jason Terry,SG,23,2,ATL,3.3,4.9,1.3,0.1,19.7
66642cfab27c93a6817a1990,2001,Jason Williams,PG,25,3,SAC,2.4,5.4,1.2,0.1,9.4
66642cfab27c93a6817a1991,2001,Jeff Foster,C,24,2,IND,5.5,0.5,0.5,0.4,3.5
66642cfab27c93a6817a1992,2001,Jeff McInnis,PG,26,4,LAC,2.7,5.5,0.9,0.1,12.9
66642cfab27c93a6817a1993,2001,Jelani McCoy,C,23,3,SEA,3.6,0.8,0.3,0.7,4.5
66642cfab27c93a6817a1994,2001,Jermaine O'Neal,C,22,5,IND,9.8,1.2,0.6,2.8,12.9
66642cfab27c93a6817a1995,2001,Jerome Kersey,SF,38,17,MIL,2,0.7,0.6,0.4,3.3
66642cfab27c93a6817a1996,2001,Jerome Williams,PF,27,5,TOT,6.5,0.8,1,0.3,6.3
66642cfab27c93a6817a1997,2001,Jerome Williams,PF,27,5,DET,8.4,1,1.2,0.3,7.3
66642cfab27c93a6817a1998,2001,Jerome Williams,PF,27,5,TOR,4,0.5,0.7,0.4,5
66642cfab27c93a6817a1999,2001,Jerry Stackhouse,SG,26,6,DET,3.9,5.1,1.2,0.7,29.8
66642cfab27c93a6817a199a,2001,Jim Jackson,SF,30,9,TOT,4,2.9,0.9,0.2,11.5
66642cfab27c93a6817a199b,2001,Jim Jackson,SF,30,9,ATL,4.6,2.9,1.1,0.2,14.3
66642cfab27c93a6817a199c,2001,Jim Jackson,SF,30,9,CLE,3.7,2.9,0.9,0.2,10.3
66642cfab27c93a6817a199d,2001,Jim McIlvaine,C,28,7,NJN,1.9,0.2,0.4,0.8,1.6
66642cfab27c93a6817a199e,2001,Joe Smith,PF,25,6,DET,7.1,1.1,0.7,0.7,12.3
66642cfab27c93a6817a199f,2001,Joel Przybilla,C,21,1,MIL,2.2,0.1,0.1,0.9,0.8
66642cfab27c93a6817a19a0,2001,John Amaechi,C,30,3,ORL,3.3,0.9,0.3,0.4,7.9
66642cfab27c93a6817a19a1,2001,John Coker,C,29,3,GSW,0.8,0.3,0.2,0,0.3
66642cfab27c93a6817a19a2,2001,John Crotty,PG,31,9,UTA,0.9,1.1,0.2,0,2.1
66642cfab27c93a6817a19a3,2001,John Starks,SG,35,12,UTA,2.1,2.4,1,0.1,9.3
66642cfab27c93a6817a19a4,2001,John Stockton,PG,38,17,UTA,2.8,8.7,1.6,0.3,11.5
66642cfab27c93a6817a19a5,2001,John Wallace,SF,26,5,DET,2.1,0.6,0.3,0.4,5.9
66642cfab27c93a6817a19a6,2001,Johnny Newman,SG,37,15,NJN,2.1,1.4,0.8,0.1,10.9
66642cfab27c93a6817a19a7,2001,Jon Barry,SG,31,9,SAC,1.5,2.1,0.5,0.1,5.1
66642cfab27c93a6817a19a8,2001,Jonathan Bender,SF,20,2,IND,1.3,0.5,0.1,0.5,3.3
66642cfab27c93a6817a19a9,2001,Jud Buechler,SF,32,11,DET,1.6,0.7,0.4,0.2,3.4
66642cfab27c93a6817a19aa,2001,Jumaine Jones,SF,21,2,PHI,2.9,0.5,0.5,0.2,4.7
66642cfab27c93a6817a19ab,2001,Juwan Howard,PF,27,7,TOT,7.1,2.8,0.9,0.5,18
66642cfab27c93a6817a19ac,2001,Juwan Howard,PF,27,7,WAS,7,2.9,0.9,0.4,18.2
66642cfab27c93a6817a19ad,2001,Juwan Howard,PF,27,7,DAL,7.1,2.6,1.1,0.6,17.8
66642cfab27c93a6817a19ae,2001,Jérôme Moïso,C,22,1,BOS,1.8,0.1,0.1,0.2,1.5
66642cfab27c93a6817a19af,2001,Karl Malone,PF,37,16,UTA,8.3,4.5,1.1,0.8,23.2
66642cfab27c93a6817a19b0,2001,Keith Van Horn,SF,25,4,NJN,7.1,1.7,0.8,0.4,17
66642cfab27c93a6817a19b1,2001,Kelvin Cato,C,26,4,HOU,4,0.3,0.4,0.9,4.7
66642cfab27c93a6817a19b2,2001,Kendall Gill,SG,32,11,NJN,4.2,2.8,1.5,0.2,9.1
66642cfab27c93a6817a19b3,2001,Kenny Anderson,PG,30,10,BOS,2.2,4.1,1.3,0.1,7.5
66642cfab27c93a6817a19b4,2001,Kenny Thomas,PF,23,2,HOU,5.6,1,0.5,0.6,7.1
66642cfab27c93a6817a19b5,2001,Kenyon Martin,PF,23,1,NJN,7.4,1.9,1.1,1.7,12
66642cfab27c93a6817a19b6,2001,Keon Clark,PF,25,3,TOT,5.4,0.9,0.4,1.9,7.9
66642cfab27c93a6817a19b7,2001,Keon Clark,PF,25,3,DEN,5.3,1,0.5,1.3,6.5
66642cfab27c93a6817a19b8,2001,Keon Clark,PF,25,3,TOR,5.4,0.8,0.3,2.4,9
66642cfab27c93a6817a19b9,2001,Kevin Edwards,SG,35,11,VAN,1.8,1.1,0.6,0.2,3.5
66642cfab27c93a6817a19ba,2001,Kevin Garnett,PF,24,6,MIN,11.4,5,1.4,1.8,22
66642cfab27c93a6817a19bb,2001,Kevin Ollie,PG,28,4,TOT,1.4,2.1,0.4,0,3.1
66642cfab27c93a6817a19bc,2001,Kevin Ollie,PG,28,4,NJN,1.2,1.3,0.3,0,1.2
66642cfab27c93a6817a19bd,2001,Kevin Ollie,PG,28,4,PHI,1.4,2.4,0.5,0,3.8
66642cfab27c93a6817a19be,2001,Kevin Willis,C,38,16,TOT,6.8,0.6,0.7,0.7,9.3
66642cfab27c93a6817a19bf,2001,Kevin Willis,C,38,16,TOR,6.4,0.6,0.5,0.6,8.8
66642cfab27c93a6817a19c0,2001,Kevin Willis,C,38,16,DEN,7.2,0.7,0.9,0.7,9.6
66642cfab27c93a6817a19c1,2001,Keyon Dooling,PG,20,1,LAC,1.2,2.3,0.5,0.1,5.9
66642cfab27c93a6817a19c2,2001,Khalid El-Amin,PG,21,1,CHI,1.6,2.9,1,0,6.3
66642cfab27c93a6817a19c3,2001,Kobe Bryant,SG,22,5,LAL,5.9,5,1.7,0.6,28.5
66642cfab27c93a6817a19c4,2001,Kornél Dávid,SF,29,3,TOT,1.9,0.3,0.2,0.1,2.3
66642cfab27c93a6817a19c5,2001,Kornél Dávid,SF,29,3,TOR,1.9,0.2,0.1,0.2,2.5
66642cfab27c93a6817a19c6,2001,Kornél Dávid,SF,29,3,DET,1.9,0.3,0.4,0.1,2
66642cfab27c93a6817a19c7,2001,Kurt Thomas,PF,28,6,NYK,6.7,0.8,0.8,0.9,10.4
66642cfab27c93a6817a19c8,2001,LaPhonso Ellis,PF,30,9,MIN,6,1.1,0.8,0.9,9.4
66642cfab27c93a6817a19c9,2001,Lamar Odom,PF,21,2,LAC,7.8,5.2,1,1.6,17.2
66642cfab27c93a6817a19ca,2001,Lamond Murray,SF,27,7,CLE,4.4,1.6,1.1,0.3,12.8
66642cfab27c93a6817a19cb,2001,Lari Ketner,PF,23,2,IND,0,0.3,0,0,0
66642cfab27c93a6817a19cc,2001,Laron Profit,PG,23,2,WAS,1.8,2.5,1,0.3,4.3
66642cfab27c93a6817a19cd,2001,Larry Hughes,SG,22,3,GSW,5.5,4.5,1.9,0.6,16.5
66642cfab27c93a6817a19ce,2001,Larry Johnson,PF,31,10,NYK,5.6,2,0.6,0.4,9.9
66642cfab27c93a6817a19cf,2001,Larry Robinson,PG-SG,33,6,TOT,2.6,1.1,0.8,0.1,5.9
66642cfab27c93a6817a19d0,2001,Larry Robinson,SG,33,6,CLE,0,0,0,0,0
66642cfab27c93a6817a19d1,2001,Larry Robinson,PG,33,6,ATL,2.6,1.1,0.8,0.1,6
66642cfab27c93a6817a19d2,2001,Latrell Sprewell,SF,30,9,NYK,4.5,3.5,1.4,0.4,17.7
66642cfab27c93a6817a19d3,2001,Lavor Postell,SG,22,1,NYK,1,0.2,0.2,0.1,2.3
66642cfab27c93a6817a19d4,2001,Lawrence Funderburke,PF,30,4,SAC,3.3,0.3,0.2,0.2,4.9
66642cfab27c93a6817a19d5,2001,Lee Nailon,SF,25,1,CHH,2.2,0.6,0.2,0.1,3.9
66642cfab27c93a6817a19d6,2001,Lindsey Hunter,PG,30,8,MIL,2.1,2.7,1.2,0.1,10.1
66642cfab27c93a6817a19d7,2001,Lorenzen Wright,C,25,5,ATL,7.5,1.2,0.6,0.9,12.4
66642cfab27c93a6817a19d8,2001,Loy Vaught,PF,32,11,TOT,3.4,0.5,0.4,0.1,3.3
66642cfab27c93a6817a19d9,2001,Loy Vaught,PF,32,11,DAL,3.3,0.4,0.4,0.1,3.1
66642cfab27c93a6817a19da,2001,Loy Vaught,PF,32,11,WAS,3.6,0.5,0.4,0.1,3.9
66642cfab27c93a6817a19db,2001,Luc Longley,C,32,10,NYK,2.6,0.3,0.1,0.4,2
66642cfab27c93a6817a19dc,2001,Lucious Harris,SG,30,8,NJN,3.9,1.8,1,0.2,9.4
66642cfab27c93a6817a19dd,2001,Mahmoud Abdul-Rauf,PG,31,9,VAN,0.6,1.9,0.2,0,6.5
66642cfab27c93a6817a19de,2001,Malik Rose,PF,26,5,SAS,5.4,0.8,1,0.7,7.7
66642cfab27c93a6817a19df,2001,Mamadou N'Diaye,C,25,1,TOR,0.7,0,0,0,1.3
66642cfab27c93a6817a19e0,2001,Marc Jackson,C,26,1,GSW,7.5,1.2,0.7,0.6,13.2
66642cfab27c93a6817a19e1,2001,Marcus Camby,C,26,5,NYK,11.5,0.8,1,2.2,12
66642cfab27c93a6817a19e2,2001,Marcus Fizer,PF,22,1,CHI,4.3,1.1,0.4,0.3,9.5
66642cfab27c93a6817a19e3,2001,Mario Elie,SG,37,11,PHO,2.3,1.9,0.9,0.2,4.4
66642cfab27c93a6817a19e4,2001,Mark Blount,C,25,1,BOS,3.6,0.5,0.6,1.2,3.9
66642cfab27c93a6817a19e5,2001,Mark Bryant,PF,35,13,DAL,1.2,0.2,0.1,0.1,1.1
66642cfab27c93a6817a19e6,2001,Mark Jackson,PG,35,14,TOT,3.7,8,1,0.1,7.6
66642cfab27c93a6817a19e7,2001,Mark Jackson,PG,35,14,TOR,3.4,9.2,1.2,0.1,8.5
66642cfab27c93a6817a19e8,2001,Mark Jackson,PG,35,14,NYK,4.1,5.6,0.7,0,5.9
66642cfab27c93a6817a19e9,2001,Mark Madsen,PF,25,1,LAL,2.2,0.3,0.1,0.1,2
66642cfab27c93a6817a19ea,2001,Mark Pope,PF,28,3,MIL,2.3,0.6,0.3,0.4,2.4
66642cfab27c93a6817a19eb,2001,Mark Strickland,SF,30,6,TOT,2.9,0.4,0.3,0.4,4.6
66642cfab27c93a6817a19ec,2001,Mark Strickland,SF,30,6,DEN,2.6,0.4,0.3,0.4,4.4
66642cfab27c93a6817a19ed,2001,Mark Strickland,SF,30,6,NJN,4.6,0.8,0.4,0.3,5.7
66642cfab27c93a6817a19ee,2001,Mateen Cleaves,PG,23,1,DET,1.7,2.7,0.6,0,5.4
66642cfab27c93a6817a19ef,2001,Matt Bullard,PF,33,10,HOU,2.1,0.7,0.2,0.1,5.8
66642cfab27c93a6817a19f0,2001,Matt Geiger,C,31,9,PHI,4,0.4,0.3,0.2,6.1
66642cfab27c93a6817a19f1,2001,Matt Harpring,SG,24,3,CLE,4.3,1.8,0.8,0.3,11.1
66642cfab27c93a6817a19f2,2001,Matt Maloney,PG,29,5,ATL,2.1,2.8,1,0.1,6.7
66642cfab27c93a6817a19f3,2001,Maurice Taylor,SF,24,4,HOU,5.5,1.5,0.4,0.6,13
66642cfab27c93a6817a19f4,2001,Metta World Peace,SF,21,2,CHI,3.9,3,2,0.6,11.9
66642cfab27c93a6817a19f5,2001,Michael Curry,SG,32,7,DET,1.8,1.9,0.4,0,5.2
66642cfab27c93a6817a19f6,2001,Michael Dickerson,SG,25,3,VAN,3.3,3.3,0.9,0.4,16.3
66642cfab27c93a6817a19f7,2001,Michael Doleac,C,23,3,ORL,3.5,0.8,0.5,0.5,6.4
66642cfab27c93a6817a19f8,2001,Michael Finley,SF,27,6,DAL,5.2,4.4,1.4,0.4,21.5
66642cfab27c93a6817a19f9,2001,Michael Hawkins,PG,28,4,CLE,0.5,1.3,0.2,0,0.8
66642cfab27c93a6817a19fa,2001,Michael Olowokandi,C,25,3,LAC,6.4,0.6,0.4,1.3,8.5
66642cfab27c93a6817a19fb,2001,Michael Redd,SG,21,1,MIL,0.7,0.2,0.2,0,2.2
66642cfab27c93a6817a19fc,2001,Michael Ruffin,PF,24,2,CHI,5.8,0.9,0.7,0.8,2.6
66642cfab27c93a6817a19fd,2001,Michael Smith,PF,28,7,WAS,7.1,1.3,0.7,0.5,3.8
66642cfab27c93a6817a19fe,2001,Michael Stewart,C,25,4,TOR,1.1,0.1,0.2,0.1,1.3
66642cfab27c93a6817a19ff,2001,Mike Bibby,PG,22,3,VAN,3.7,8.4,1.3,0.1,15.9
66642cfab27c93a6817a1a00,2001,Mike Miller,SF,20,1,ORL,4,1.7,0.6,0.2,11.9
66642cfab27c93a6817a1a01,2001,Mike Penberthy,PG,26,1,LAL,1.2,1.3,0.4,0,5
66642cfab27c93a6817a1a02,2001,Mike Smith,SF,24,1,WAS,1.3,0.6,0.3,0.2,3
66642cfab27c93a6817a1a03,2001,Mikki Moore,C,25,3,DET,3.9,0.4,0.3,0.8,4.4
66642cfab27c93a6817a1a04,2001,Milt Palacio,PG,22,2,BOS,1.8,2.6,0.8,0,5.9
66642cfab27c93a6817a1a05,2001,Mitch Richmond,SG,35,13,WAS,2.9,3,1.2,0.2,16.2
66642cfab27c93a6817a1a06,2001,Monty Williams,SF,29,7,ORL,3,1,0.4,0.2,5
66642cfab27c93a6817a1a07,2001,Moochie Norris,PG,27,4,HOU,2.4,3.5,0.8,0,6.6
66642cfab27c93a6817a1a08,2001,Mookie Blaylock,PG,33,12,GSW,3.9,6.7,2.4,0.3,11
66642cfab27c93a6817a1a09,2001,Morris Peterson,SG,23,1,TOR,3.2,1.3,0.8,0.3,9.3
66642cfab27c93a6817a1a0a,2001,Muggsy Bogues,PG,36,14,TOR,1,1.7,0.7,0,0
66642cfab27c93a6817a1a0b,2001,Nazr Mohammed,C,23,3,TOT,5.3,0.3,0.5,0.6,7.6
66642cfab27c93a6817a1a0c,2001,Nazr Mohammed,C,23,3,PHI,1.8,0.1,0.2,0.2,3.2
66642cfab27c93a6817a1a0d,2001,Nazr Mohammed,C,23,3,ATL,9,0.6,0.8,1,12.3
66642cfab27c93a6817a1a0e,2001,Nick Anderson,SG,33,12,SAC,1.2,0.6,0.5,0.2,1.8
66642cfab27c93a6817a1a0f,2001,Nick Van Exel,PG,29,8,DEN,3.4,8.5,0.9,0.3,17.7
66642cfab27c93a6817a1a10,2001,Obinna Ekezie,PF,25,2,TOT,2.4,0.3,0.2,0.2,3.1
66642cfab27c93a6817a1a11,2001,Obinna Ekezie,PF,25,2,WAS,2.6,0.3,0.2,0.2,3.5
66642cfab27c93a6817a1a12,2001,Obinna Ekezie,PF,25,2,DAL,0.5,0,0,0,0
66642cfab27c93a6817a1a13,2001,Olden Polynice,C,36,14,UTA,4.7,0.4,0.3,1,5.3
66642cfab27c93a6817a1a14,2001,Olumide Oyedeji,C,19,1,SEA,2.2,0.1,0.2,0.3,1.5
66642cfab27c93a6817a1a15,2001,Othella Harrington,C,27,5,TOT,5.2,0.8,0.5,0.6,9
66642cfab27c93a6817a1a16,2001,Othella Harrington,C,27,5,VAN,6.6,0.8,0.4,0.6,10.9
66642cfab27c93a6817a1a17,2001,Othella Harrington,C,27,5,NYK,3.3,0.7,0.5,0.6,6.2
66642cfab27c93a6817a1a18,2001,Otis Thorpe,PF,38,17,CHH,3,0.6,0.2,0.1,2.8
66642cfab27c93a6817a1a19,2001,P.J. Brown,C,31,8,CHH,9.3,1.6,1,1.2,8.5
66642cfab27c93a6817a1a1a,2001,Pat Garrity,SF,24,3,ORL,2.8,0.7,0.5,0.2,8.3
66642cfab27c93a6817a1a1b,2001,Patrick Ewing,C,38,16,SEA,7.4,1.2,0.7,1.2,9.6
66642cfab27c93a6817a1a1c,2001,Paul McPherson,PG,22,1,TOT,1.4,0.7,0.5,0.1,4.8
66642cfab27c93a6817a1a1d,2001,Paul McPherson,PG,22,1,PHO,1.5,0.5,0.4,0.1,3.4
66642cfab27c93a6817a1a1e,2001,Paul McPherson,PG,22,1,GSW,1.4,1,0.6,0,6.8
66642cfab27c93a6817a1a1f,2001,Paul Pierce,SF,23,3,BOS,6.4,3.1,1.7,0.8,25.3
66642cfab27c93a6817a1a20,2001,Peja Stojaković,SF,23,3,SAC,5.8,2.2,1.2,0.2,20.4
66642cfab27c93a6817a1a21,2001,Pepe Sánchez,PG,23,1,TOT,0.5,1.4,0.4,0,0.7
66642cfab27c93a6817a1a22,2001,Pepe Sánchez,PG,23,1,ATL,0.2,1,0.4,0,0
66642cfab27c93a6817a1a23,2001,Pepe Sánchez,PG,23,1,PHI,0.6,1.5,0.4,0,0.8
66642cfab27c93a6817a1a24,2001,Pervis Ellison,C,33,11,SEA,1.3,0.3,0,0.2,0.7
66642cfab27c93a6817a1a25,2001,Popeye Jones,PF,30,8,WAS,4.9,0.7,0.4,0.2,3.6
66642cfab27c93a6817a1a26,2001,Quentin Richardson,SG,20,1,LAC,3.4,0.8,0.6,0.1,8.1
66642cfab27c93a6817a1a27,2001,Quincy Lewis,SF,23,2,UTA,1.3,0.5,0.3,0.3,3.5
66642cfab27c93a6817a1a28,2001,Raef LaFrentz,C,24,3,DEN,7.8,1.4,0.5,2.6,12.9
66642cfab27c93a6817a1a29,2001,Rafer Alston,PG,24,2,MIL,0.8,1.8,0.4,0,2.1
66642cfab27c93a6817a1a2a,2001,Raja Bell,SG,24,1,PHI,0.2,0,0.2,0,1
66642cfab27c93a6817a1a2b,2001,Randy Brown,PG,32,10,BOS,1.8,2.9,1.1,0.2,4.1
66642cfab27c93a6817a1a2c,2001,Randy Livingston,PG,25,5,GSW,0.5,0.5,0,0,0
66642cfab27c93a6817a1a2d,2001,Rashard Lewis,PF,21,3,SEA,6.9,1.6,1.2,0.6,14.8
66642cfab27c93a6817a1a2e,2001,Rasheed Wallace,PF,26,6,POR,7.8,2.8,1.2,1.8,19.2
66642cfab27c93a6817a1a2f,2001,Rasho Nesterović,C,24,3,MIN,3.9,0.6,0.3,0.9,4.5
66642cfab27c93a6817a1a30,2001,Ray Allen,SG,25,5,MIL,5.2,4.6,1.5,0.2,22
66642cfab27c93a6817a1a31,2001,Reggie Miller,SG,35,14,IND,3.5,3.2,1,0.2,18.9
66642cfab27c93a6817a1a32,2001,Reggie Slater,PF,30,6,MIN,3.4,0.5,0.3,0.2,4.6
66642cfab27c93a6817a1a33,2001,Richard Hamilton,SF,22,2,WAS,3.1,2.9,1,0.1,18.1
66642cfab27c93a6817a1a34,2001,Rick Brunson,PG,28,4,TOT,1,1.4,0.4,0,2.1
66642cfab27c93a6817a1a35,2001,Rick Brunson,PG,28,4,BOS,1.3,3.4,1,0.1,3.7
66642cfab27c93a6817a1a36,2001,Rick Brunson,PG,28,4,NYK,0.8,0.5,0.1,0,1.3
66642cfab27c93a6817a1a37,2001,Rick Fox,SF,31,10,LAL,4,3.2,0.9,0.4,9.6
66642cfab27c93a6817a1a38,2001,Ricky Davis,SG,21,3,MIA,1,1.6,0.7,0.3,4.6
66642cfab27c93a6817a1a39,2001,Robert Horry,PF,30,9,LAL,3.7,1.6,0.7,0.7,5.2
66642cfab27c93a6817a1a3a,2001,Robert Pack,PG,31,10,DEN,1.9,4,0.9,0,6.5
66642cfab27c93a6817a1a3b,2001,Robert Traylor,C,23,3,CLE,4.3,0.9,0.7,1.1,5.7
66642cfab27c93a6817a1a3c,2001,Rod Strickland,PG,34,13,TOT,2.6,5.6,1,0.1,9.2
66642cfab27c93a6817a1a3d,2001,Rod Strickland,PG,34,13,WAS,3.2,7,1.3,0.1,12.2
66642cfab27c93a6817a1a3e,2001,Rod Strickland,PG,34,13,POR,1.7,3.4,0.5,0,4.6
66642cfab27c93a6817a1a3f,2001,Rodney Buford,SF,23,2,PHI,1.6,0.4,0.4,0.1,5.3
66642cfab27c93a6817a1a40,2001,Rodney Rogers,SF,29,8,PHO,4.4,2.2,1.2,0.6,12.2
66642cfab27c93a6817a1a41,2001,Ron Harper,PG,37,15,LAL,3.5,2.4,0.8,0.5,6.5
66642cfab27c93a6817a1a42,2001,Ron Mercer,SG,24,4,CHI,3.9,3.3,1.3,0.4,19.7
66642cfab27c93a6817a1a43,2001,Roshown McLeod,SF,25,3,TOT,3.4,1.7,0.7,0.2,9.6
66642cfab27c93a6817a1a44,2001,Roshown McLeod,SF,25,3,ATL,3.5,1.7,0.7,0.2,9.9
66642cfab27c93a6817a1a45,2001,Roshown McLeod,SF,25,3,PHI,2,0,0,0,2
66642cfab27c93a6817a1a46,2001,Ruben Patterson,SF,25,3,SEA,5,2.1,1.4,0.6,13
66642cfab27c93a6817a1a47,2001,Rubén Garcés,PF,27,1,TOT,2.2,0.4,0.2,0.2,1.2
66642cfab27c93a6817a1a48,2001,Rubén Garcés,PF,27,1,PHO,2.2,0.4,0.2,0.1,1.6
66642cfab27c93a6817a1a49,2001,Rubén Garcés,PF,27,1,GSW,2.3,0.3,0.3,0.3,0
66642cfab27c93a6817a1a4a,2001,Rubén Wolkowyski,PF,27,1,SEA,1.4,0.1,0.2,0.5,2.2
66642cfab27c93a6817a1a4b,2001,Ryan Bowen,SF,25,2,DEN,2,0.5,0.6,0.2,3.4
66642cfab27c93a6817a1a4c,2001,Sam Cassell,PG,31,8,MIL,3.8,7.6,1.2,0.1,18.2
66642cfab27c93a6817a1a4d,2001,Sam Jacobson,PG,25,3,MIN,0.4,0.3,0.2,0,1.4
66642cfab27c93a6817a1a4e,2001,Sam Mitchell,SF,37,12,MIN,1.5,0.7,0.3,0.1,3.5
66642cfab27c93a6817a1a4f,2001,Sam Perkins,PF,39,17,IND,2.6,0.6,0.5,0.3,3.8
66642cfab27c93a6817a1a50,2001,Samaki Walker,PF,24,5,SAS,4,0.5,0.2,0.7,5.3
66642cfab27c93a6817a1a51,2001,Scot Pollard,C,25,4,SAC,6,0.6,0.6,1.3,6.5
66642cfab27c93a6817a1a52,2001,Scott Burrell,SF,30,8,CHH,0.8,0.3,0.8,0,4.3
66642cfab27c93a6817a1a53,2001,Scott Padgett,PF,24,2,UTA,1.4,0.2,0.2,0.1,2.1
66642cfab27c93a6817a1a54,2001,Scott Williams,C,32,11,MIL,5.5,0.5,0.7,0.5,6.1
